train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
26322,Tie dye crop top,1,"Women/Tops & Blouses/Tank, Cami",Papaya,9,0,"Pink & white tie dye crop top. New with tag. Says large, but fits S/M. BUNDLE WITH OTHER ITEMS TO SAVE ON SHIPPING"
26324,Kimono,2,Women/Sweaters/Cardigan,Daytrip,26,0,"Kimono from the buckle size small, could fit a large. Super cute."
26326,Pandora Mom Charm with Gold,3,Women/Jewelry/Bracelets,PANDORA,25,1,"This charm features 3 pink CZ stones surrounded by gold It says M O M then the CZ stones Very cute charm for all of the mothers (or soon to be mothers) out there! Authentic Pandora charm and has authenticity markings shown in the fourth picture saying S925 ALE While I was taking the listing pictures, I noticed that there was a very small dent in the charm and I tried to take a picture of it in the 3rd picture, but it isn't very visible (since it's so small). I can take additional pictures if you'd like Thanks for looking and happy shopping Please also check out my other listings :)"
26336,GAP jacket. Size medium.,3,Women/Coats & Jackets/Parka,Gap,18,1,"Navy blue, like new GAP jacket. Hooded fleece vest liner zips in and out, so you can add or take away warmth to wear this coat through many seasons. Zip front with buttons, snap close flap pockets, and inner drawstring to define waist. Coat hits below hip/mid thigh depending on your height."
26338,Victoria's Secret,2,Beauty/Other/Other,Victoria's Secret,16,0,Heaven 1/3 full. Total flirt sold. Relax 1/2 full. Jingle all the way full. Pink chiffon full.
26341,Fashion nova Heels,1,Women/Shoes/Pumps,Fashion Nova,36,0,I got this fashion nova heels about a month ago didn't realize that not the ones I wanted they are brand new never use paid [rm]
26343,Keurig coffee machine,3,Home/Kitchen & Dining/Coffee & Tea Accessories,Keurig,34,0,Black . Works great
26347,Nike Paul Rodriguez 9 cs. (11),1,Men/Shoes/Athletic,Nike,42,0,"Size 11 for men, new without box, FIRM PRICE NO FREE SHIPPING Check out my Nike offers"
26349,Crocs,3,Kids/Boys 2T-5T/Shoes,Crocs,8,1,Boys Size 11C
26350,Two jr swim racer caps & speedo googles,3,Sports & Outdoors/Outdoors/Water Sports,Speedo,10,0,For kids and teenagers or adults with small heads
26352,Essie polish,2,Beauty/Makeup/Nails,Sephora,7,0,Never used. Color- silver glitter
26368,Genuine Prada Sunglasses,4,Women/Women's Accessories/Sunglasses,Prada,29,0,Genuine Prada sunglasses which include case and box as well as authenticity card. They have been worn and do have a scratch on the lens as shown in the fourth picture as well as some minor scratches on the other lens. Still a lot of wear left in these fantastic glasses!
26378,American Girl shirt and shorts,2,Kids/Toys/Dolls & Accessories,American Boy & Girl,10,1,"No dirt or tears, awesome condition. Will ship either day of or next day."
26380,Womens 9 black flats,1,Women/Shoes/Flats,Christian Siriano,18,0,Christian Siriano black flats with ankle strap women's size 9
26384,Fuscia Lipsense,1,Beauty/Makeup/Lips,SeneGence,35,0,- Rare color!!! - 1 available
26386,New LuLaRoe Bow Leggings Americana TC,1,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,28,1,No description yet
26395,SURF GYPSY DRESS,3,Women/Dresses/Knee-Length,Gypsy,12,0,"Beautiful Dress, flowy lots of material.."
26397,Small lot of littlest pet shops,3,Kids/Toys/Action Figures & Statues,Littlest Pet Shop,14,0,"What you see is what you get. Some can used cleaning. There are a couple of non littlest pets included. Comes from a smoke free, pet friendly home. Check out my other listings."
26406,Pink Bundle,3,Women/Athletic Apparel/Jackets,PINK,22,0,Size large. I bundle! Just ask
26407,Verizon LG G4,2,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,LG,94,0,"Amazing phone. Used for work, little to almost no wear. 32GB. Flawless screen, touch screen no buttons. Comes with case that folds over phone for extra protection. Carrier is Verizon only. Android smartphone. Works exactly like any other android and very easy to use and handle. Ready for use."
26408,Iphone 5s icloud locked,3,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Apple,40,1,Gold/white iphone 5s icloud locked. SELLING SPECIFICALLY FOR PARTS!! It is locked and I don't know password. In great condition. Please read description before buying.
26410,Top Gun Medium crew neck navy sweatshirt,2,Women/Sweaters/Crewneck,FOREVER 21,9,0,"MEDIUM, never worn"
26411,Nike jacket,2,Women/Athletic Apparel/Jackets,Nike,13,0,READ MY BIO BEFORE BUYING PLEASE :) Size medium
26413,The Body Shop cleansers and toner,2,Beauty/Skin Care/Face,The Body Shop,12,0,Here's 2 cleansers and 1 toner. Never been used. I use other products so never needed these.
26414,Too Faced Powder Foundation,3,Beauty/Makeup/Face,Too Faced,17,1,"Too Faced Cocoa Powder Foundation Medium Tan Used with a brush 2 times, sprayed with alcohol"
26418,Asics Gel Lyte III Sneakers Size 10.5,2,Men/Shoes/Athletic,ASICS,68,1,Asics Gel Lyte III Sneakers Size 10.5 Colorway: White/Black Volt/Neon Brand new w tags. Sold WITHOUT original box. ****Search for unclelouscloset for other sneakers in stock. *****
26419,TATTOO TROOPER KVD TATTOO LIQUID LINER,1,Beauty/Makeup/Eyes,Kat Von D,19,0,No description yet
26420,(L) VS Flounce Midi Bandeau,1,Women/Swimwear/Two-Piece,Victoria's Secret,22,0,"??? Bookmark my page to follow my sales! ??? ? ALL SWIMWEAR IS 2 FOR [rm]! (plus shipping) Item: VS Flounce Midi Bandeau Color: Sanded Ivory Size: L = 36C, 36D, 38A, 38B, 38C ?? Reasonable offers will be considered. ? Willing to bundle to consolidate shipping costs! ? No Free Shipping. ? No Trades. ? Lowball offers will be ignored and deleted. ? Users with unnecessary comments will be blocked. Don't forget to visit my page to check out my other items from Nike, Victoria's Secret, VSX, PINK, Charlotte Russe, LuLu's, Mitchell & Ness, and more! I have lots of sports clothing, shoes, bathing suits, dresses, tights, sports bras, and workout gear in new/like-new condition! ??? Heather Lynn ??? @heather_lynn ??? HB9VS"
26424,NWOT VS lounge bra,2,Women/Underwear/Bras,Victoria's Secret,15,1,36C Washed but never worn
26425,Mac studio fix foundation,1,Beauty/Makeup/Face,MAC,25,1,Brand new 100% authentic guaranteed or money back Nc50
26428,Athleta Strech Top,3,Women/Athletic Apparel/Shirts & Tops,Athleta,15,1,Long sleeve top with thimbholes super stretch warm material
26433,3T pants,2,Kids/Girls 2T-5T/Bottoms,Old Navy,40,1,All in great condition. Mostly Old Navy and Baby Gap plus a few Children's Place or Granimals. 4 pair in first picture have lace at the bottom. 17 pairs.
26451,Venom funko pop,1,Vintage & Collectibles/Toy/Action Figure,Funko,16,1,Bottom of box is bent up a bit.
26459,Aeropostale Hooded Sweatshirt Large,3,Women/Sweaters/Hooded,Aeropostale,16,1,Aeropostale women's black and pink hoodie! Size: Large Gently worn only a few times! In great condition! Super cute! Free priority mail shipping! :)
26464,iPhone 5 5S,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",Apple,8,1,No description yet
26466,PS3 Controller,1,Electronics/Video Games & Consoles/Accessories,Sony,26,0,"Brand new, never before used"
26467,American Eagle jeans 14 short,3,"Women/Jeans/Slim, Skinny",American Eagle,14,0,Style: Skinny kick Distressed 14 short
26469,EUC Lularoe maxi,2,Women/Skirts/Maxi,LuLaRoe,28,0,"Small EUC Lularoe maxi. Washed once per lularoe standards. Never worn. Nonsmoking, pet friendly home. Make me an offer"
26471,Authentic Air Force 1 size 10.5,3,Men/Shoes/Fashion Sneakers,Air Force,41,0,In good used condition. Got them custom done and wore twice a little peeling at the bottoms but other than that in great condition. Box will come with it its and extra [rm] please let me no about the box before purchase
26475,bracelets and karaoke bundle 4 belinda,1,Kids/Toys/Dolls & Accessories,Moose Toys,35,0,New never use or open 10 rubber colorful bracelets and 4 shopkins charms it also comes with Shopkins karaoke
26480,FREE SHIPPING Thumbgrips,1,Electronics/Video Games & Consoles/Accessories,Sony,4,1,1 pair= 2 grips PS3 PS4 XBOX ONE 360 Wii U Analog Controller Silicone Cap Cover Thumb Stick Grip Condition: ? 100% brand new and high quality Replace your worn out or broken Nintendo Sony PS4 Microsoft Xbox one controller cap Protect your controller joystick against dust and dirt Easy to replace in seconds Make your joystick look like new again Nintendo Wii U Wii PlayStation 3 Ps3 PlayStation3 Play Station Ps 3 X box 360 Xbox360 Xbox 360 X box 360 Xbox One X box one Xboxone Xbox1 Xbox 1 X box 1 X box Xbox Microsoft PlayStation 4 ps4 Play station 4 PlayStation PlayStation4
26489,X3 giorgio armani etk mascara lot 2 ml,1,Beauty/Makeup/Eyes,Georgio Armani,14,1,Lot x 3 eyes to kill macara in shade black sample size each box is 2 ml
26492,Tilly's Joshua Tree T Shirt- XL,1,Women/Tops & Blouses/T-Shirts,FULL TILT,10,1,Color: grey/ red Size: XL Condition: new with tags Brand: 4th & Rose/ Tilly's Fit: more like large
26495,Too Faced Peach Lip Gloss Mini- BNIB!,1,Beauty/Makeup/Lips,Too Faced,10,1,"TOO FACED - Sweet Peach Creamy Peach Oil Lip Gloss ? Sephora VIB ? .04 oz / 1.0 g ? Travel / mini size ? Smells and taste like Peaches ? Infused with Peach, Coconut and Vitamin E Oil"
26497,Nike Size 5,3,Kids/Boys (4+)/Bottoms,Nike,9,0,Nike size 5 boys athletic pants. Good condition. No rips or stains.
26498,American eagle festival shorts size 8,1,Women/Athletic Apparel/Shorts,American Eagle,19,0,New with tags Size 8 American eagle cut offs with crystals. Super cute! Plz note they are new but on the back beside the AE tag is a spot which could be covered by a belt but it is not noticeable Check out other listings to bundle Fast shipping!
26499,FSHIP Smashbox travel size primer set,1,Beauty/Makeup/Face,Smashbox,13,1,"Free shipping Authenticity/ BNIB Smashbox primer 0.25 oz Smashbox primer water 0.16 oz Perfect size to throw in a makeup bag, travel bag or gym bag. Or perfect opportunity to try these amazing products"
26502,Call of Duty: Infinite Warfare,1,Electronics/Video Games & Consoles/Games,Xbox,39,1,For Xbox one Brand new Standard edition
26507,BNWT - XL Sarah Blue/Black - LuLaRoe,1,Women/Sweaters/Cardigan,LuLaRoe,59,1,- LuLaRoe - XL - Brand new with tags - never tried on - Made in China - Blue and black hatch pattern - [rm] includes shipping
26515,Brooks Ghost8 size 7 (b),2,Women/Shoes/Athletic,Brooks,50,1,"Worn only 3 times, purchased from Nordstrom, paid [rm]+tax. I wanted to love this running shoes but my feet are not made for this brand (my first Brooks shoes) No box, it's almost new condition. Thanks."
26516,7 for all mankind Denim (size 34),2,Men/Jeans/Relaxed,7 For All Mankind?,18,1,These relaxed fit jeans complete any outfit and look brand new!
26520,"Lululemon Free to be Wild, 6",3,Women/Athletic Apparel/Sports Bras,Lululemon,44,0,"EUC, no flaws Size 6"
26521,Infant foamposite,2,Kids/Boys 0-24 Mos/Shoes,Nike,35,1,Nike lil posite one. PRICE IS FIRM NOT ACCEPTING OFFERS !! NO HOLDS; Please do not waste my time! FREE SHIPPING with shoe box. CHECK MY OTHER LISTINGS ??
26522,TC Lularoe Leggings Arrows,3,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,14,0,"Navy blue background with green and white arrows. Slight fading in crotch, pictured above."
26523,Pink body suits size medium blue,1,Women/Swimwear/One-Piece,PINK,18,0,PINK UNIVERSITY OF FLORIDA STRAPPY SIDE TANK BODYSUIT [rm]
26527,NWT NIKE Sportswear zip up hoodie ~ XL,1,Men/Sweats & Hoodies/Hoodie,Nike,30,0,brand new with tag size XL grey/black/yellow comes from smoke free home 100% guaranteed authentic
26528,NWT SZ MED VS MAYFAIR PAJAMA SET,1,Women/Other/Other,Victoria's Secret,42,0,"NWT SZ MED PINEAPPLE PRINT PJ SET INCLUDES PANTS, SHORT SLEEVE SOLID TEE AND MASK"
26532,TOO FACED MELTED MATTE,1,Beauty/Makeup/Lips,Too Faced,9,0,Color: Sell Out Size: 2.3 ml / 0.08 fl oz Travel Size
26533,Body Suit,3,Women/Tops & Blouses/Blouse,FOREVER 21,10,0,Sweet gang body Suit from forever 21 cute and comfortable worn/washed twice not as bright as in the picture of me wearing it
26543,Brita pitcher filter,1,Home/Kitchen & Dining/Water Coolers & Filters,Brita,10,0,New unopened
26547,Thermal pajama set,1,Women/Other/Other,Victoria's Secret,21,0,VS never worn
26548,Lipsense Peach ??Discontinued ??,1,Beauty/Makeup/Lips,SeneGence,29,0,Brand New & Sealed
26551,Kids Nike T Shirt,3,Kids/Boys 2T-5T/Tops & T-Shirts,Nike,18,1,Black short sleeve authentic Nike shirt size 5T
26552,Rae Dunn Good Dog Canister,1,Home/Home D¨¦cor/Home D¨¦cor Accents,Rae Dunn,34,0,"Rae Dunn Good Dog Canister New!! This is the exact item you will receive. ?? Small ""FLAWS"" are what makes these pieces unique..!! ??Tags have been removed but items are NEW AND UNUSED. Please zoom in and make sure you will be happy with your purchase. ?? I will do my best to pack all items with care. ?? I am not responsible for damaged items if it occurs during shipping. ??All sales are final. ?? Please see other items for combined shipping!! Thank you. :)"
26558,Rare Dunn SWEET bowls,1,Home/Kitchen & Dining/Dining & Entertaining,Rae Dunn,22,0,New Rae Dunn SWEET bowls Will pack very well Not responsible for damage during shipping
26561,Smash box studio skin 3.0,2,Beauty/Makeup/Face,Smashbox,26,1,Shade 3.0 brand new without box
26566,Rae Dunn tray,2,Home/Home D¨¦cor/Home D¨¦cor Accents,Rae Dunn,14,0,Selling the planter tray only. Mugs not included.
26576,Pale Pink Vans,4,Women/Shoes/Fashion Sneakers,VANS,15,0,Pale pink vans
26582,Womens Nike Juvenate Shoes ON HOLD,3,Women/Shoes/Athletic,Nike,21,0,"Grey womens Nike Juvenate. Worn a lot, but still in good condition. Size 8.5 but runs a little closet to an 8."
26586,Women leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",Mossimo,9,1,Size xxl charcoal color brand new
26587,gap kids fleece lined nylon jacket,1,Kids/Boys (4+)/Coats & Jackets,Gap,10,1,as shown sizeL(10)
26593,lilly beacon dress sz S,1,"Women/Dresses/Above Knee, Mini",Lilly Pulitzer,71,0,new tag price 108$
26594,Starbucks Mocha Keurig Kups,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Starbucks,20,1,4 new boxes of starbucks mocha kcups. Free shipping!
26598,L Victorias Secret PINK Logo Boyshorts,1,Women/Underwear/Panties,PINK,33,1,NWT & IN PACKAGE. 3 PAIRS. TEAL. JADE GREEN. HOT PINK. FREE SHIP. PLS CHECK OUT OTHER LISTINGS. THANK YOU. :)
26600,iPhone 6plus box,2,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",Apple,10,1,iPhone 6plus box
26603,Wellie Wishers accessory packs,1,Kids/Toys/Dolls & Accessories,American Boy & Girl,35,1,No description yet
26604,Neon Aztec crew sz S,3,Women/Sweaters/Crewneck,Victoria's Secret,40,0,Small Great condition Slight wear
26610,BKE Denim Stella Bootcut,2,Women/Jeans/Boot Cut,Buckle,51,0,Size 25 L (33.5 inseam) worn once . Super soft and comfortable denim. Perfect conditions !
26611,Northface,1,Kids/Girls (4+)/Coats & Jackets,The North Face,26,0,6-12 Month Girls North-Face fleece jacket! New ! Never Used ! Bought on clearance at Nordstrom Rack and it didn't fit the baby
26612,Nike Size S Gold Check Leggings,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Nike,25,1,Free shipping. [rm] in store. Brand new condition. Worn like twice.
26616,Hollister Winter Coat,2,Kids/Girls (4+)/Coats & Jackets,Abercrombie & Fitch,21,0,"Winter coat, says size Large but fits comfortably on a medium even small. No rips wore only a handful of times. Bright red with fur and hoodie."
26617,DSI XL 25th Anniversary Edition,2,Electronics/Video Games & Consoles/Consoles,Nintendo,46,0,like new DSi XL in red this is a collectible no CHARGER comes with super mario bros
